"id","text","target","s. target","s. others","s. society","is_tweet","is_headline","split"
"3716","El Corte Inglés gana un 2,4% más con un récord de ventas en cinco años","El Corte Inglés","pos","neu","pos","False","True","test"
"3717","ACS inicia con buen pie la OPV de Saeta","ACS","pos","neu","neu","False","True","test"
"3718","Ferrovial refuerza su rally al sellarse el interés por sus activos en Canadá","Ferrovial","pos","neu","neu","False","True","test"
"3719","El paro cierra 2016 con la mayor caída de la historia","El paro","pos","pos","pos","False","True","test"
"3720","Declarada en concurso In Destination Incoming tras la quiebra Thomas Cook","In Destination Incoming","neg","neu","neg","False","True","test"
"3721","Rodilla crea un servicio de catering para empresas","Rodilla","pos","pos","neu","False","True","test"
"3722","Squid: así colapsó la criptomoneda del ‘Juego del calamar’","Squid","neg","neu","neu","False","True","test"
"3723","Meliá trabaja en China con ocupaciones que llegan incluso al 100%","Meliá","pos","neu","neu","False","True","test"
"3724","Economía/Consumo.- La vivienda ocupa el primer lugar en reclamaciones de consumidores en 2005, seguida de telecos","La vivienda","pos","neu","pos","False","True","test"
"3725","Vemedia: ""Queremos hacer compras en España""","Vemedia","pos","pos","pos","False","True","test"
"3726","Las pernoctaciones hoteleras se disparan un un 78,7% en noviembre, pero siguen sin alcanzar los niveles preCovid","pernoctaciones hoteleras","neg","neu","neu","False","True","test"
"3727","Iberdrola lanza un bono híbrido verde de al menos 500 millones","Iberdrola","pos","neu","pos","False","True","test"
"3728","Crecen las consultas legales de ciudadanos sobre Internet","consultas legales de ciudadanos","pos","neu","pos","False","True","test"
"3729","Cinco fondos para celebrar los máximos en treinta años de la bolsa de Japón","Cinco fondos","pos","neu","neu","False","True","test"
"3730","El nuevo mecanismo de ajuste de las pensiones no evitará el recorte de sus cuantías, según los expertos","ajuste de las pensiones","neg","neu","neg","False","True","test"
"3731","La devaluación puso más presión a los balances de las empresas","La devaluación","neg","neg","neu","False","True","test"
"3732","Por estas marcas de cerveza pelean los dueños de Corona y Tecate","marcas de cerveza","pos","neu","neu","False","True","test"
"3733","El potencial del turismo crece un 19% mientras las pérdidas asolan al sector","potencial del turismo","pos","pos","pos","False","True","test"
"3734","De Megasa a Coren: las mujeres toman las riendas en la empresa gallega","las mujeres","pos","neu","pos","False","True","test"
"3735","Volotea transportó a más de tres millones de pasajeros en verano, un 14 % más","Volotea","pos","neu","pos","False","True","test"
"3736","Inditex recibe un nuevo récord de valoración de los analistas","Inditex","pos","neu","neu","False","True","test"
"3737","El País Vasco inyecta más de mil millones al sector empresarial público","El País Vasco","pos","pos","pos","False","True","test"
"3738","Calviño no considera «muy barata» la indemnización por despido de 20 días","Calviño","neg","neu","neu","False","True","test"
"3739","Especial Resultados Empresariales (2): Mediaset España, Airbus, ACS, Repsol y Telefónica","Especial Resultados Empresariales","neu","neu","neu","False","True","test"
"3740","El fondo de recuperación de la UE 'va demasiado lento', según el ministro de economía francés","fondo de recuperación de la UE","neg","neg","neg","False","True","test"
"3741","El Popular cierra su semana negra con pérdidas de 800 millones en Bolsa","El Popular","neg","neu","neu","False","True","test"
"3742","Campa insta a consumir: dos puntos menos de ahorro impulsarán un 1% el PIB","Campa","pos","pos","pos","False","True","test"
"3743","El precio de la gasolina sube un 1,73 % y el del gasóleo, un 1,21 %","precio de la gasolina","neg","neg","neg","False","True","test"
"3744","Citroën lanza unas gafas antimareo para facilitar la operación salida y los viajes en coche","Citroën","pos","neu","pos","False","True","test"
"3745","Emprendedor exhibe a influencer por pedir perfume gratis y así respondió Lizzy Graph","influencer","neg","neg","neu","False","True","test"
"3746","Kirchner pone más condiciones para el giro de dividendos al exterior","Kirchner","neg","neu","neu","False","True","test"
"3747","La reforma de Montero limitará la capacidad fiscal de las comunidades en los impuestos cedidos","reforma de Montero","pos","neu","neu","False","True","test"
"3748","La ONCE y su Fundación impulsan en Aragón 867 empleos en 2013","La ONCE","pos","neu","pos","False","True","test"
"3749","Así es el plan del Gobierno para salvar empresas: quitas y entrar en el capital","plan del Gobierno ","pos","pos","pos","False","True","test"
"3750","Revolución en las ‘telecos’: guerra de precios en fibra óptica y en tarifas cero","Revolución en las ‘telecos’","neg","neu","pos","False","True","test"
"3751","SEC: Reclamos por electricidad y gas bajaron casi 30% luego de un 2020 marcado por la “facturación provisoria”","Reclamos ","pos","neu","pos","False","True","test"
"3752","Alcoa alerta de que peligra el futuro de su planta de aluminio en Lugo","Alcoa","neg","neu","neu","False","True","test"
"3753","El Portal de Transparencia de la Junta publicará las retribuciones en 2015 de Vara, los consejeros y altos cargos","Portal de Transparencia de la Junta","pos","neu","pos","False","True","test"
"3754","El centro comercial Open Sky pospone su apertura para después del verano","centro comercial Open Sky","neg","neg","neg","False","True","test"
"3755","Javier Ferrán asume la presidencia de IAG","Javier Ferrán","pos","neu","neu","False","True","test"
"3756","Primer reto de Villar-Mir II: Levantar un desplome de la acción del 77%","Villar-Mir II","neg","neu","neu","False","True","test"
"3757","El Corte Inglés está buscando trabajadores para su campaña de Navidad: así puedes apuntarte a las ofertas","El Corte Inglés","pos","neu","pos","False","True","test"
"3758","Una filtración revela complicidad de la banca con presunto blanqueo","la banca","neg","neg","neg","False","True","test"
"3759","Bruselas aprueba el pago a España del segundo tramo de 10.000 millones de Next Generation","Bruselas","pos","pos","pos","False","True","test"
"3760","El Ibex sube un 1,8% en la semana y se queda a las puertas de los 9.300 puntos","El Ibex","pos","pos","pos","False","True","test"
"3761","Bitcoin: los bancos tienen miedo de quedarse afuera de la 'fiesta cripto'","los bancos","neg","neu","neu","False","True","test"
"3762","La campaña de Navidad generará 453.260 contratos, un 5 % más, según Randstad","campaña de Navidad","pos","pos","pos","False","True","test"
"3763","El Supremo avala anular las 35 horas semanales para los funcionarios vascos","funcionarios vascos","pos","neu","neu","False","True","test"
"3764","Bolivia informa que se agiliza paso de camiones varados en frontera con Chile","Bolivia","pos","pos","pos","False","True","test"
"3765","Vara se siente ""engañado"" con la inversión de los Presupuestos en Extremadura","Vara","neg","neu","neu","False","True","test"
"3766","El Corte Inglés plantea un desarrollo urbanístico en Móstoles (Madrid)","El Corte Inglés","pos","neu","pos","False","True","test"
"3767","El PSOE registra el martes una propuesta para subir las pensiones con el IPC y animará a más movilizaciones","El PSOE","pos","neu","pos","False","True","test"
"3768","Primark crece en Europa del Este y desembarca en Rumanía","Primark","pos","neu","neu","False","True","test"
"3769","Los expertos piden ""diálogo social"" e ir ""poco a poco"" con la semana laboral de cuatro días","Los expertos","pos","pos","pos","False","True","test"
"3770","Audiencia Nacional obliga a Nestlé a abonar a los empleados la prima por la pandemia que anunció","Nestlé","neg","neu","pos","False","True","test"
"3771","Correos abre su Departamento de Envíos Extraordinarios por Navidad","Correos","pos","pos","pos","False","True","test"
"3772","WWP: ""La industria del deporte nunca ha estado mejor""","La industria del deporte","pos","neu","neu","False","True","test"
"3773","Asagua reclama al Gobierno la firma del Pacto Nacional por el Agua","Asagua","pos","neu","pos","False","True","test"
"3774","Tramitación de etiquetas medioambientales de la DGT, con LR Autogas","etiquetas medioambientales","pos","neu","pos","False","True","test"
"3775","La banca estadounidense también se suma al exilio fiscal","La banca estadounidense","neg","neg","neu","False","True","test"
"3776","Los grandes de Wall Street calman la ansiedad por ómicron","grandes de Wall Street","pos","pos","pos","False","True","test"
"3777","Magna aumentó un 135% su beneficio neto en el primer trimestre","Magna","pos","neu","neu","False","True","test"
"3778","Suecia aprueba plan para enterrar durante 100,000 años el combustible nuclear","Suecia","pos","pos","pos","False","True","test"
"3779","El Sabadell cree ""difícil"" que la banca cobre al particular por los depósitos","El Sabadell","pos","neu","pos","False","True","test"
"3780","Ericcson registró beneficio neto de 408 millones de euros en primer semestre","Ericcson","pos","neu","neu","False","True","test"
"3781","Suben las bolsas europeas con el sector minero en máximos de dos años","bolsas europeas ","pos","pos","pos","False","True","test"
"3782","España registra 8.177 nuevas empresas mercantiles y vuelve a tasas positivas, mientras que las disoluciones empresariales crecen un 3,3% interanual","España","pos","pos","pos","False","True","test"
"3783","España ya cuenta con 9 unicornios y con 20 compañías que podrían serlo en los próximos dos años","España","pos","neu","pos","False","True","test"
"3784","Tenaris deja de cotizar en dos semanas y los inversores tienen que decidir qué hacer con sus acciones","Tenaris","neg","neg","neu","False","True","test"
"3785","Nexus venderá la energía producida por Fira 2000","Nexus","pos","pos","neu","False","True","test"
"3786","HSBC aumenta un 66% sus ganancias y supera las previsiones","HSBC","pos","neu","neu","False","True","test"
"3787","Cierratuempresa.com analiza la problemática de las sociedades inactivas en España","Cierratuempresa.com","pos","pos","pos","False","True","test"
"3788","El PIB francés crece un 0,3% en el primer trimestre","El PIB francés","pos","pos","pos","False","True","test"
"3789","Sector de gran consumo acusa políticos de frivolidad tras 4 años ""perdidos""","Sector de gran consumo","neg","neg","neg","False","True","test"
"3790","Docuten permite gestionar contratos y facturas en un mismo servicio","Docuten","pos","pos","pos","False","True","test"
"3791","César Alierta deja la presidencia de Telefónica","César Alierta","neg","neu","neu","False","True","test"
"3792","Urbas cierra el primer semestre con un beneficio de 62 millones","Urbas","pos","neu","neu","False","True","test"
"3793","Cotización de Pennant Group","Pennant Group","neu","neu","neu","False","True","test"
"3794","El Euríbor vuelve a subir en marzo y se sitúa en torno al -0,487%","El Euríbor","neg","neg","neg","False","True","test"
"3795","Buscarán en Twitter a posibles evasores de impuestos","posibles evasores de impuestos","neg","pos","pos","False","True","test"
"3796","Medidas frente a la ocupación ilegal de viviendas","ocupación ilegal de viviendas","neg","neu","neg","False","True","test"
"3797","Las ventas minoristas de la eurozona cayeron un 0,6% en diciembre","ventas minoristas de la eurozona","neg","neg","neu","False","True","test"
"3798","El Ibex-35 cae un 4,8% en agosto, cierra al filo de los 9.400 puntos, casi en mínimos anuales","El Ibex-35","neg","neg","neg","False","True","test"
